scheme_name,min_sip,min_lumpsum,expense_ratio,fund_size,fund_age,fund_manager,sortino,alpha,standard_deviation,beta,sharpe,risk_level,amc_name,rating,return_1yr,return_3yr,return_5yr,risk_adjusted_score,cost_efficiency,stability_score,experience_factor,category_Equity,category_Hybrid,category_Other,category_Solution Oriented,sub_category_Arbitrage Mutual Funds,sub_category_Banking and PSU Mutual Funds,sub_category_Childrens Funds,sub_category_Conservative Hybrid Mutual Funds,sub_category_Contra Funds,sub_category_Corporate Bond Mutual Funds,sub_category_Credit Risk Funds,sub_category_Dividend Yield Funds,sub_category_Dynamic Asset Allocation or Balanced Advantage,sub_category_Dynamic Bond,sub_category_ELSS Mutual Funds,sub_category_Equity Savings Mutual Funds,sub_category_Fixed Maturity Plans,sub_category_Flexi Cap Funds,sub_category_Floater Mutual Funds,sub_category_FoFs Domestic,sub_category_FoFs Overseas,sub_category_Focused Funds,sub_category_Gilt Mutual Funds,sub_category_Index Funds,sub_category_Large & Mid Cap Funds,sub_category_Large Cap Mutual Funds,sub_category_Liquid Mutual Funds,sub_category_Low Duration Funds,sub_category_Medium Duration Funds,sub_category_Medium to Long Duration Funds,sub_category_Mid Cap Mutual Funds,sub_category_Money Market Funds,sub_category_Multi Asset Allocation Mutual Funds,sub_category_Multi Cap Funds,sub_category_Overnight Mutual Funds,sub_category_Retirement Funds,sub_category_Sectoral / Thematic Mutual Funds,sub_category_Short Duration Funds,sub_category_Small Cap Mutual Funds,sub_category_Ultra Short Duration Funds,sub_category_Value Funds,amc_name_encoded
Kotak Small Cap Fund,-0.10995788207717416,-1.0713053680231932,-0.2363330277779117,0.7386218985099271,0.6428817921498922,Pankaj Tibrewal,1.1060076463752393,1.8490422107625204,1.1106614316004044,-0.10875354463192176,1.5176480651640074,6,Kotak Mahindra Mutual Fund,4,-0.7,43.1,17.0,1.263894818584784,0.9337631169636594,-0.5490168807138299,2.1501345362554325,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,18
Kotak Tax Saver Fund,-0.10995788207717416,-1.0713053680231932,-0.024270297291420065,-0.09356335838909856,0.6428817921498922,Harsha Upadhyaya,0.5636424495852731,0.6378942495171973,0.5882991358819931,-0.06272443439869001,0.9335739684681967,6,Kotak Mahindra Mutual Fund,4,5.0,28.9,14.4,0.6912131401833915,0.15313440532004394,-0.5306732811891162,0.8063481888413945,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18
L&T Focused Equity Fund,-0.10995788207717416,0.8203147379875227,0.8239806246545469,-0.43269793739327034,-1.6892273297179927,Venugopal Manghat,0.1723647004725118,-0.16484335270354022,0.25874595978739345,0.006319230951157992,0.17427764276364324,6,L&T Mutual Fund,3,-0.7,33.7,11.3,0.17866303801414454,-0.12154209495969535,-0.5131072656454442,-0.4293102338737466,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19
L&T India Large Cap Fund,-0.10995788207717416,0.8203147379875227,1.6722315466005135,-0.4615572059352732,0.6428817921498922,Venugopal Manghat,-0.025211192643833015,-1.342191835960622,0.8864011789883116,0.25947933723393374,-0.039882859358154145,6,L&T Mutual Fund,2,0.8,33.0,12.1,-0.03036577460236351,-0.3411981956910024,-0.5421745941549602,-1.3905862349541143,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19
LIC MF Arbitrage Fund,1.2584885824625665,0.8203147379875227,-0.8301086731400883,-0.5730242219969776,-1.6892273297179927,Jaiprakash Toshniwal,-1.5205895209361688,-0.3366573658104349,-1.279624675508974,-0.5920592020808575,-1.266438462419356,1,LIC Mutual Fund,2,5.5,4.4,8.9,-1.4964308713099297,-0.5404348862897635,1.0049077450389339,-0.5055622963781712,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
LIC MF Banking & Fina Serv Fund,1.2584885824625665,0.8203147379875227,1.7782629118437594,-0.5586709349972513,-0.1344879151394028,Jaiprakash Toshniwal,-0.3428822364779563,-0.4296059302780993,1.6412283707070625,-0.01669532416545801,-0.4487347270452215,6,LIC Mutual Fund,2,13.9,22.7,8.5,-0.3854284152112272,-0.5267321623145628,-0.5611687364299749,-0.4343103691199384,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20
LIC MF Banking & PSU Debt Fund,1.2584885824625665,0.8203147379875227,-0.8937274922860358,-0.395440469011002,0.6428817921498922,Marzban Irani,-0.8852474332679225,0.42664751209068735,-1.1770666331558828,2.745051289828459,-0.8186483216192347,2,LIC Mutual Fund,3,4.2,5.7,6.8,-0.895115108988467,-0.386060111263552,0.20919461206667997,0.5719668491761551,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
LIC MF Bond Fund,1.2584885824625665,0.8203147379875227,-1.0421714036265801,-0.5601978804227541,0.6428817921498922,Marzban Irani,-1.7917721193311522,-0.6183196823791147,-1.0307504927321394,0.8808723253825653,-1.9089199687847478,3,LIC Mutual Fund,2,4.4,4.7,6.2,-1.885854412622877,-0.3353775918321907,-0.1313736651882363,-0.5874395110345613,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,20
LIC MF Children’s Gift Fund,1.2584885824625665,0.8203147379875227,2.4568636494005327,-0.5753146401352318,0.6428817921498922,Karan Desai,-0.07169963808297303,-1.7111694706655924,0.39822489738759764,0.098377451417622,-0.4097964539321674,6,LIC Mutual Fund,1,-1.9,17.1,7.6,-0.17353619420271177,-0.6656612517836986,-0.5213337266128465,-1.7999723082360652,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
LIC MF Debt Hybrid Fund,1.2584885824625665,0.8203147379875227,1.3541374508707762,-0.5678326075502681,0.6428817921498922,Karan Desai,-0.4048668303968096,-0.8351996661369981,-0.8201646457671256,-0.5690446469642415,-0.5460804098278564,4,LIC Mutual Fund,3,2.5,8.1,6.7,-0.4598770334034085,-0.7445294471999406,-0.31252186179616426,-0.8280710197575403,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
LIC MF Equity Hybrid Fund,1.2584885824625665,0.8203147379875227,1.5449939083086184,-0.5194284375618293,0.6428817921498922,Karan Desai,-0.2886457167989598,-1.4858396174106485,0.18490416929316794,-0.20081176509838577,-0.4097964539321674,6,LIC Mutual Fund,1,-0.5,15.1,8.3,-0.33388706415510194,-0.631449926288612,-0.5081607764215681,-1.5499655459264767,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
LIC MF Flexi Cap Fund,1.2584885824625665,0.8203147379875227,2.2023883728167424,-0.5186649648490779,0.6428817921498922,Amit Nadekar,-0.3738745334373829,-1.8970665996009208,0.5650526462819591,-0.13176809974853776,-0.35138904426258627,6,LIC Mutual Fund,2,-0.9,18.3,8.8,-0.3797015984272134,-0.6325065670284444,-0.5296286888116445,-2.0062278871414754,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
LIC MF G-Sec Fund,1.2584885824625665,2.922114855777207,0.12417361404912425,-0.5701230256885222,0.6428817921498922,Marzban Irani,-1.6445587087738753,-0.6070531897163676,-1.0813457936263309,-0.9372775288300972,-1.6558211935498965,2,LIC Mutual Fund,3,3.3,4.9,7.7,-1.7025962755344313,-0.7344465843277664,-0.05057399321298638,-0.5749391729190819,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
LIC MF Infrastructure Fund,1.2584885824625665,0.8203147379875227,1.6298190005032152,-0.56340446581631,0.6428817921498922,Yogesh Patil,0.9742903842976764,1.3195170556134026,0.8180291507529175,-0.6611028674307056,0.6999443297898728,6,LIC Mutual Fund,3,6.7,29.8,11.2,0.9260126283279627,-0.3881752296978432,-0.5398115974329375,1.5626186448278998,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20
LIC MF Large & Mid Cap Fund,1.2584885824625665,0.8203147379875227,0.2938237984383175,-0.2888596783109066,-0.1344879151394028,Yogesh Patil,-0.03295926688368986,-0.46340540826634086,0.649833961293848,-0.03970987928207401,0.27162332554627844,6,LIC Mutual Fund,3,-4.3,22.8,10.9,0.055536477157845134,-0.21608604432092363,-0.5333232437173283,-0.464311180597089,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
LIC MF Large Cap Fund,1.2584885824625665,0.8203147379875227,1.4601688161140216,-0.47820091107325374,0.6428817921498922,Yogesh Patil,-0.20341690016053623,-1.6266707756949885,0.7223083112233656,0.052348341184389996,-0.23457422492342406,6,LIC Mutual Fund,2,-3.2,19.7,10.9,-0.21935072847482323,-0.5409491236752727,-0.536245955075379,-1.7062197723699695,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
LIC MF Liquid Fund,1.2584885824625665,0.8203147379875227,-1.1482027688698258,0.3384095024856434,0.6428817921498922,Rahul Singh,1.617380546205779,-0.30849113415356694,-1.3356897386619973,-0.2928699855648498,-0.4487347270452215,3,LIC Mutual Fund,3,5.6,4.4,5.3,1.0634562311442968,-0.2071755272010096,2.8036126835985775,-0.24368021285887717,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
LIC MF Nifty 50 Index Fund,1.2584885824625665,0.8203147379875227,-1.063377676675229,-0.5690541638906703,0.6428817921498922,Jaiprakash Toshniwal,0.6256270435041265,-0.9225149842732889,0.9041779063295139,0.32852300258378175,0.1937467793201703,6,LIC Mutual Fund,3,1.0,25.8,11.7,0.5194086366629738,2.3350088551126373,-0.5427658653246569,-0.9249486401525058,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
LIC MF Overnight Fund,1.2584885824625665,0.8203147379875227,-1.3390592263076684,-0.43193446468051894,-1.6892273297179927,Rahul Singh,-1.954481678368142,-0.5225544947457637,-1.338424619791413,-1.0063211941799453,-2.298302699915288,1,LIC Mutual Fund,4,5.4,3.9,8.9,-2.120653900767448,0.499360408081818,2.999148259115362,-0.5880645279403353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,20
LIC MF S&P BSE Sensex Index Fund,1.2584885824625665,0.8203147379875227,-0.6816647617995442,-0.5667637457524161,0.6428817921498922,Jaiprakash Toshniwal,0.5946347465446998,-1.1929108081792215,0.9233220742354243,0.32852300258378175,0.05746282342448104,6,LIC Mutual Fund,3,2.2,25.4,12.6,0.45641365203882034,0.778237725079766,-0.5433924398889796,-1.2249567549240121,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
LIC MF Savings Fund,1.2584885824625665,0.8203147379875227,-0.914933765334685,-0.4691919330627872,0.6428817921498922,Rahul Singh,1.4779152098883594,0.14780181868769438,-1.2468061019559848,0.35153755770039774,0.7194134663463998,2,LIC Mutual Fund,3,5.0,5.9,5.6,1.3039825360728823,-0.34862371917763035,0.6229666893774786,0.26258348081803945,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,20
LIC MF Short Term Debt Fund,1.2584885824625665,0.8203147379875227,-0.7028710348481934,-0.5603505749653044,-1.6892273297179927,Marzban Irani,-1.0634531407846257,0.6294443800201368,-1.16612710863822,3.9418081558924905,-0.8575865947322888,3,LIC Mutual Fund,2,3.7,5.7,8.9,-1.0382855285888153,-0.510080077699686,0.16807425789250297,-0.07680069901722687,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,20
LIC MF Tax Plan – Direct Growth,-0.10995788207717416,-1.0713053680231932,1.6298190005032152,-0.5159164630831728,0.6428817921498922,Amit Nadekar,-0.06395156384311654,-0.8858988831193606,0.6115456254820271,-0.10875354463192176,0.0964010965375351,6,LIC Mutual Fund,2,-1.9,20.5,9.9,-0.018912141034335896,-0.5466367823578411,-0.5316935641096922,-0.8843225412771976,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20
LIC MF Ultra Short Term Fund,1.2584885824625665,0.8203147379875227,-0.8513149461887375,-0.571039192943824,-2.07791218336264,Rahul Singh,-0.5055917955149462,-0.30849113415356694,-1.3329548575325814,-0.24684087533161778,-0.6823643657235456,1,LIC Mutual Fund,1,5.0,4.5,8.9,-0.574413369083687,-0.5202364909917563,2.628131524688217,-0.5346255824966608,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20
Mahindra Manulife Aggressive Hybrid Fund,-0.10995788207717416,-0.8611253562442248,-0.10909538948601658,-0.48323983097741297,-1.6892273297179927,Fatema Pacha,0.726352008622263,0.5900116557005215,0.31481102294041663,-0.01669532416545801,0.816759149129035,6,Mahindra Manulife Mutual Fund,4,2.7,24.6,8.9,0.7771153919436001,0.05199635281808257,-0.5165761261958665,-0.09430117237889814,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21
Mahindra Manulife Consumption Fund,-0.10995788207717416,-0.8611253562442248,0.25141125234101913,-0.56890146934812,-1.6892273297179927,Abhinav Khandelwal,0.09875799519387335,-0.49720488625458237,0.5472759189407568,-0.20081176509838577,0.2521541889897514,6,Mahindra Manulife Mutual Fund,0,5.7,21.3,8.9,0.14716554570206808,-0.24532230287076293,-0.5288129350957869,-0.5768142236364038,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,21
Mahindra Manulife Dynamic Bond Fund,-0.10995788207717416,-0.8611253562442248,-0.405983212167105,-0.5670691348375166,-1.3005424760733453,Rahul Pal,-2.0474585692464218,-0.7366178553379602,-1.1538201435558488,-0.4769864264977775,-2.3567101095848693,3,Mahindra Manulife Mutual Fund,2,3.4,4.4,8.9,-2.206556152527657,-0.6798434731744429,0.12643987207930985,-0.6890047582228316,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21
