entry_time,exit_time,direction,entry,exit,result,pnl,capital,year
2023-05-07 18:30:00+00:00,2023-05-07 18:55:00+00:00,long,28933.42,28857.62,SL,-1.053,104.2486,2023
2023-05-07 20:50:00+00:00,2023-05-07 22:05:00+00:00,short,28885.09,28758.34,TP,2.085,106.3336,2023
2023-05-07 23:40:00+00:00,2023-05-07 23:50:00+00:00,short,28666.92,28454.22,TP,2.1267,108.4603,2023
2023-05-08 01:25:00+00:00,2023-05-08 01:30:00+00:00,short,28458.88,28553.25,SL,-1.0846,107.3757,2023
2023-05-08 01:40:00+00:00,2023-05-08 01:45:00+00:00,short,28102.61,28159.16,SL,-1.0738,106.3019,2023
2023-05-08 03:40:00+00:00,2023-05-08 03:45:00+00:00,short,28090.79,28165.59,SL,-1.063,105.2389,2023
2023-05-08 05:10:00+00:00,2023-05-08 05:15:00+00:00,short,28100.45,28161.47,SL,-1.0524,104.1865,2023
2023-05-08 06:40:00+00:00,2023-05-08 07:45:00+00:00,short,28161.96,27905.76,TP,2.0837,106.2702,2023
2023-05-08 12:00:00+00:00,2023-05-08 12:50:00+00:00,short,27915.42,27788.23,TP,2.1254,108.3956,2023
2023-05-08 14:05:00+00:00,2023-05-08 14:40:00+00:00,short,27778.86,27846.69,SL,-1.084,107.3117,2023
2023-05-08 15:40:00+00:00,2023-05-08 17:55:00+00:00,short,27868.26,27530.0,TP,2.1462,109.4579,2023
2023-05-08 23:05:00+00:00,2023-05-08 23:20:00+00:00,short,27603.8,27676.69,SL,-1.0946,108.3633,2023
2023-05-08 23:35:00+00:00,2023-05-09 01:30:00+00:00,short,27648.99,27729.79,SL,-1.0836,107.2797,2023
2023-05-09 02:15:00+00:00,2023-05-09 02:55:00+00:00,short,27579.02,27641.55,SL,-1.0728,106.2069,2023
2023-05-09 04:40:00+00:00,2023-05-09 06:10:00+00:00,short,27598.03,27480.87,TP,2.1241,108.331,2023
2023-05-09 08:30:00+00:00,2023-05-09 10:40:00+00:00,short,27576.8,27633.4,SL,-1.0833,107.2477,2023
2023-05-09 11:05:00+00:00,2023-05-09 11:30:00+00:00,short,27555.96,27620.85,SL,-1.0725,106.1752,2023
2023-05-09 15:50:00+00:00,2023-05-09 16:45:00+00:00,short,27428.18,27556.34,SL,-1.0618,105.1135,2023
2023-05-09 18:40:00+00:00,2023-05-09 18:50:00+00:00,long,27661.96,27531.87,SL,-1.0511,104.0624,2023
2023-05-09 19:50:00+00:00,2023-05-09 21:15:00+00:00,long,27665.57,27607.27,SL,-1.0406,103.0217,2023
2023-05-10 01:20:00+00:00,2023-05-10 01:30:00+00:00,long,27800.34,27723.73,SL,-1.0302,101.9915,2023
2023-05-10 03:40:00+00:00,2023-05-10 06:00:00+00:00,long,27701.97,27606.57,SL,-1.0199,100.9716,2023
2023-05-10 07:00:00+00:00,2023-05-10 11:45:00+00:00,short,27592.39,27654.04,SL,-1.0097,99.9619,2023
2023-05-10 16:15:00+00:00,2023-05-10 16:35:00+00:00,long,28269.11,28208.16,SL,-0.9996,98.9623,2023
2023-05-11 00:00:00+00:00,2023-05-11 00:40:00+00:00,short,27590.77,27473.78,TP,1.9792,100.9415,2023
2023-05-11 02:45:00+00:00,2023-05-11 04:20:00+00:00,short,27519.99,27402.12,TP,2.0188,102.9603,2023
2023-05-11 06:35:00+00:00,2023-05-11 07:05:00+00:00,short,27467.89,27534.35,SL,-1.0296,101.9307,2023
2023-05-11 07:50:00+00:00,2023-05-11 09:00:00+00:00,short,27490.68,27379.23,TP,2.0386,103.9694,2023
2023-05-11 11:15:00+00:00,2023-05-11 12:05:00+00:00,short,27410.42,27520.93,SL,-1.0397,102.9297,2023
2023-05-11 12:40:00+00:00,2023-05-11 12:45:00+00:00,short,27355.87,27420.23,SL,-1.0293,101.9004,2023
2023-05-11 13:45:00+00:00,2023-05-11 13:55:00+00:00,short,27340.08,27206.61,TP,2.038,103.9384,2023
2023-05-11 17:00:00+00:00,2023-05-11 17:20:00+00:00,short,27091.23,26856.13,TP,2.0788,106.0171,2023
2023-05-11 19:35:00+00:00,2023-05-11 19:45:00+00:00,short,26794.94,26857.44,SL,-1.0602,104.957,2023
2023-05-11 21:55:00+00:00,2023-05-11 23:05:00+00:00,short,26977.99,26820.01,TP,2.0991,107.0561,2023
2023-05-12 00:35:00+00:00,2023-05-12 00:40:00+00:00,short,26953.63,27026.25,SL,-1.0706,105.9855,2023
2023-05-12 01:20:00+00:00,2023-05-12 02:30:00+00:00,short,26935.01,26750.0,TP,2.1197,108.1053,2023
2023-05-12 05:40:00+00:00,2023-05-12 05:50:00+00:00,short,26575.4,26250.06,TP,2.1621,110.2674,2023
2023-05-12 10:30:00+00:00,2023-05-12 12:30:00+00:00,short,26345.27,26454.57,SL,-1.1027,109.1647,2023
2023-05-12 13:10:00+00:00,2023-05-12 13:30:00+00:00,short,26400.0,26473.3,SL,-1.0916,108.073,2023
2023-05-12 14:35:00+00:00,2023-05-12 14:50:00+00:00,short,26461.42,26334.48,TP,2.1615,110.2345,2023
2023-05-12 16:50:00+00:00,2023-05-12 17:10:00+00:00,short,26267.63,26335.78,SL,-1.1023,109.1322,2023
2023-05-12 18:50:00+00:00,2023-05-12 19:20:00+00:00,short,26309.19,26196.39,TP,2.1826,111.3148,2023
2023-05-12 19:55:00+00:00,2023-05-12 20:10:00+00:00,long,26459.62,26398.99,SL,-1.1131,110.2017,2023
2023-05-12 23:55:00+00:00,2023-05-13 00:15:00+00:00,long,26795.01,26735.77,SL,-1.102,109.0996,2023
2023-05-13 00:55:00+00:00,2023-05-13 01:20:00+00:00,long,26838.99,26975.83,TP,2.182,111.2816,2023
2023-05-13 03:35:00+00:00,2023-05-13 04:50:00+00:00,long,26811.45,26755.62,SL,-1.1128,110.1688,2023
2023-05-13 05:15:00+00:00,2023-05-13 05:30:00+00:00,long,26821.85,26756.97,SL,-1.1017,109.0671,2023
2023-05-13 07:00:00+00:00,2023-05-13 09:55:00+00:00,long,26730.0,26842.05,TP,2.1813,111.2485,2023
2023-05-13 10:55:00+00:00,2023-05-13 14:25:00+00:00,long,26830.69,26768.07,SL,-1.1125,110.136,2023
2023-05-13 15:30:00+00:00,2023-05-13 18:45:00+00:00,long,26806.86,27006.92,TP,2.2027,112.3387,2023
2023-05-13 19:15:00+00:00,2023-05-13 19:35:00+00:00,long,26917.25,26827.18,SL,-1.1234,111.2153,2023
2023-05-13 20:30:00+00:00,2023-05-13 23:40:00+00:00,long,26881.87,26773.7,SL,-1.1122,110.1032,2023
2023-05-14 06:15:00+00:00,2023-05-14 12:00:00+00:00,long,26842.2,26774.38,SL,-1.101,109.0021,2023
2023-05-14 14:50:00+00:00,2023-05-14 15:05:00+00:00,long,26916.27,27133.09,TP,2.18,111.1822,2023
2023-05-14 18:40:00+00:00,2023-05-14 19:00:00+00:00,long,26935.0,26878.25,SL,-1.1118,110.0703,2023
2023-05-14 19:05:00+00:00,2023-05-14 19:20:00+00:00,long,26937.88,26881.51,SL,-1.1007,108.9696,2023
2023-05-14 22:20:00+00:00,2023-05-14 23:05:00+00:00,long,26928.39,26873.61,SL,-1.0897,107.8799,2023
2023-05-14 23:30:00+00:00,2023-05-15 00:15:00+00:00,long,26925.38,26804.48,SL,-1.0788,106.8011,2023
2023-05-15 04:55:00+00:00,2023-05-15 06:15:00+00:00,long,27289.04,27409.01,TP,2.136,108.9372,2023
2023-05-15 09:00:00+00:00,2023-05-15 09:15:00+00:00,long,27452.47,27393.26,SL,-1.0894,107.8478,2023
2023-05-15 10:40:00+00:00,2023-05-15 11:45:00+00:00,long,27398.9,27330.48,SL,-1.0785,106.7693,2023
2023-05-15 12:35:00+00:00,2023-05-15 14:05:00+00:00,long,27369.99,27280.48,SL,-1.0677,105.7016,2023
2023-05-15 14:45:00+00:00,2023-05-15 17:00:00+00:00,long,27410.38,27525.13,TP,2.114,107.8157,2023
2023-05-15 19:50:00+00:00,2023-05-15 20:15:00+00:00,long,27417.92,27347.96,SL,-1.0782,106.7375,2023
2023-05-15 21:25:00+00:00,2023-05-15 22:40:00+00:00,long,27351.33,27292.84,SL,-1.0674,105.6701,2023
2023-05-16 01:15:00+00:00,2023-05-16 01:20:00+00:00,short,27130.57,27003.7,TP,2.1134,107.7835,2023
2023-05-16 04:55:00+00:00,2023-05-16 07:15:00+00:00,short,27114.73,27211.59,SL,-1.0778,106.7057,2023
2023-05-16 08:30:00+00:00,2023-05-16 10:05:00+00:00,short,27193.93,27071.97,TP,2.1341,108.8398,2023
2023-05-16 12:35:00+00:00,2023-05-16 12:40:00+00:00,short,27003.35,27127.77,SL,-1.0884,107.7514,2023
2023-05-16 13:00:00+00:00,2023-05-16 13:40:00+00:00,short,27031.46,27085.65,SL,-1.0775,106.6739,2023
2023-05-16 13:50:00+00:00,2023-05-16 15:25:00+00:00,short,26996.25,27079.2,SL,-1.0667,105.6072,2023
2023-05-16 16:25:00+00:00,2023-05-16 16:50:00+00:00,short,27016.12,27077.09,SL,-1.0561,104.5511,2023
2023-05-16 17:05:00+00:00,2023-05-16 17:45:00+00:00,short,27016.94,27083.38,SL,-1.0455,103.5056,2023
2023-05-16 18:20:00+00:00,2023-05-16 19:50:00+00:00,short,27025.41,26914.35,TP,2.0701,105.5757,2023
2023-05-16 21:05:00+00:00,2023-05-16 21:25:00+00:00,short,26942.67,27023.24,SL,-1.0558,104.5199,2023
2023-05-16 22:35:00+00:00,2023-05-17 00:10:00+00:00,short,26994.94,27052.0,SL,-1.0452,103.4747,2023
2023-05-17 00:20:00+00:00,2023-05-17 00:35:00+00:00,short,26992.3,27098.73,SL,-1.0347,102.44,2023
2023-05-17 03:40:00+00:00,2023-05-17 03:55:00+00:00,long,27117.29,27060.04,SL,-1.0244,101.4156,2023
2023-05-17 04:40:00+00:00,2023-05-17 05:10:00+00:00,long,27084.21,27026.3,SL,-1.0142,100.4014,2023
2023-05-17 07:40:00+00:00,2023-05-17 07:45:00+00:00,short,26950.2,26834.44,TP,2.008,102.4095,2023
2023-05-17 11:05:00+00:00,2023-05-17 11:35:00+00:00,short,26828.62,26704.12,TP,2.0482,104.4576,2023
2023-05-17 13:50:00+00:00,2023-05-17 14:15:00+00:00,short,26605.61,26672.01,SL,-1.0446,103.4131,2023
2023-05-17 14:30:00+00:00,2023-05-17 14:40:00+00:00,short,26630.06,26765.28,SL,-1.0341,102.3789,2023
2023-05-17 16:10:00+00:00,2023-05-17 16:35:00+00:00,short,26763.42,26856.35,SL,-1.0238,101.3552,2023
2023-05-17 19:10:00+00:00,2023-05-17 19:50:00+00:00,long,27301.39,27410.79,TP,2.0271,103.3823,2023
2023-05-17 23:05:00+00:00,2023-05-18 01:40:00+00:00,long,27387.99,27317.85,SL,-1.0338,102.3484,2023
2023-05-18 02:35:00+00:00,2023-05-18 05:25:00+00:00,long,27336.6,27267.17,SL,-1.0235,101.3249,2023
2023-05-18 06:40:00+00:00,2023-05-18 07:45:00+00:00,long,27247.75,27425.16,TP,2.0265,103.3514,2023
2023-05-18 10:05:00+00:00,2023-05-18 10:20:00+00:00,long,27418.08,27360.69,SL,-1.0335,102.3179,2023
2023-05-18 11:40:00+00:00,2023-05-18 12:05:00+00:00,long,27386.26,27330.44,SL,-1.0232,101.2948,2023
2023-05-18 12:10:00+00:00,2023-05-18 12:25:00+00:00,long,27440.57,27327.7,SL,-1.0129,100.2818,2023
2023-05-18 14:50:00+00:00,2023-05-18 15:55:00+00:00,short,27223.42,27086.77,TP,2.0056,102.2874,2023
2023-05-18 17:35:00+00:00,2023-05-18 17:45:00+00:00,short,26811.03,26633.96,TP,2.0457,104.3332,2023
2023-05-18 22:20:00+00:00,2023-05-19 01:40:00+00:00,short,26885.99,26778.26,TP,2.0867,106.4199,2023
2023-05-19 02:35:00+00:00,2023-05-19 03:20:00+00:00,short,26788.57,26848.24,SL,-1.0642,105.3557,2023
2023-05-19 04:15:00+00:00,2023-05-19 04:50:00+00:00,short,26812.04,26870.0,SL,-1.0536,104.3021,2023
2023-05-19 05:15:00+00:00,2023-05-19 05:45:00+00:00,short,26831.85,26886.97,SL,-1.043,103.2591,2023
2023-05-19 06:55:00+00:00,2023-05-19 14:10:00+00:00,short,26902.72,26785.29,TP,2.0652,105.3243,2023
2023-05-19 15:05:00+00:00,2023-05-19 15:10:00+00:00,short,26772.47,26905.1,SL,-1.0532,104.271,2023
2023-05-19 15:35:00+00:00,2023-05-19 15:40:00+00:00,short,26802.69,26951.03,SL,-1.0427,103.2283,2023
2023-05-19 16:30:00+00:00,2023-05-19 16:40:00+00:00,short,26810.09,26883.64,SL,-1.0323,102.196,2023
2023-05-19 17:20:00+00:00,2023-05-19 19:05:00+00:00,long,26931.76,26865.37,SL,-1.022,101.1741,2023
2023-05-19 23:30:00+00:00,2023-05-20 00:40:00+00:00,long,26892.7,26833.16,SL,-1.0117,100.1623,2023
2023-05-20 02:30:00+00:00,2023-05-20 08:50:00+00:00,short,26845.25,26915.0,SL,-1.0016,99.1607,2023
2023-05-20 12:05:00+00:00,2023-05-20 17:40:00+00:00,long,26910.05,27029.17,TP,1.9832,101.1439,2023
2023-05-20 21:30:00+00:00,2023-05-21 00:45:00+00:00,long,27041.77,27241.58,TP,2.0229,103.1668,2023
2023-05-21 03:40:00+00:00,2023-05-21 05:10:00+00:00,long,27180.0,27119.24,SL,-1.0317,102.1351,2023
2023-05-21 06:45:00+00:00,2023-05-21 08:05:00+00:00,long,27093.3,27028.37,SL,-1.0214,101.1138,2023
2023-05-21 08:10:00+00:00,2023-05-21 10:40:00+00:00,long,27068.93,26999.59,SL,-1.0111,100.1026,2023
2023-05-21 14:55:00+00:00,2023-05-21 15:00:00+00:00,short,26898.32,26972.35,SL,-1.001,99.1016,2023
2023-05-21 15:10:00+00:00,2023-05-21 15:40:00+00:00,short,26936.8,26812.94,TP,1.982,101.0836,2023
2023-05-21 17:45:00+00:00,2023-05-21 19:35:00+00:00,short,26844.82,26902.97,SL,-1.0108,100.0728,2023
2023-05-21 20:30:00+00:00,2023-05-21 21:05:00+00:00,short,26885.67,26765.4,TP,2.0015,102.0743,2023
2023-05-21 23:55:00+00:00,2023-05-22 00:30:00+00:00,short,26747.78,26603.11,TP,2.0415,104.1157,2023
2023-05-22 01:55:00+00:00,2023-05-22 02:15:00+00:00,short,26584.17,26644.25,SL,-1.0412,103.0746,2023
2023-05-22 11:45:00+00:00,2023-05-22 12:50:00+00:00,long,26814.58,26741.05,SL,-1.0307,102.0438,2023
2023-05-22 16:10:00+00:00,2023-05-22 16:20:00+00:00,long,26905.75,26840.68,SL,-1.0204,101.0234,2023
2023-05-22 17:45:00+00:00,2023-05-23 01:25:00+00:00,long,26855.76,26976.93,TP,2.0205,103.0439,2023
2023-05-23 02:55:00+00:00,2023-05-23 03:15:00+00:00,long,27128.42,27258.73,TP,2.0609,105.1048,2023
2023-05-23 07:55:00+00:00,2023-05-23 13:40:00+00:00,long,27304.4,27227.59,SL,-1.051,104.0537,2023
2023-05-23 14:05:00+00:00,2023-05-23 16:45:00+00:00,long,27285.65,27206.52,SL,-1.0405,103.0132,2023
2023-05-23 17:20:00+00:00,2023-05-23 17:25:00+00:00,long,27254.69,27197.52,SL,-1.0301,101.983,2023
2023-05-23 20:30:00+00:00,2023-05-23 20:45:00+00:00,short,27153.97,27214.97,SL,-1.0198,100.9632,2023
2023-05-23 21:35:00+00:00,2023-05-23 23:25:00+00:00,short,27194.78,27249.37,SL,-1.0096,99.9536,2023
2023-05-24 00:00:00+00:00,2023-05-24 03:05:00+00:00,short,27207.04,27095.41,TP,1.9991,101.9526,2023
2023-05-24 06:50:00+00:00,2023-05-24 07:10:00+00:00,short,26692.27,26755.47,SL,-1.0195,100.9331,2023
2023-05-24 09:55:00+00:00,2023-05-24 13:40:00+00:00,short,26750.8,26635.92,TP,2.0187,102.9518,2023
2023-05-24 16:40:00+00:00,2023-05-24 17:20:00+00:00,short,26191.3,26297.93,SL,-1.0295,101.9223,2023
2023-05-24 18:25:00+00:00,2023-05-24 19:15:00+00:00,short,26239.83,26303.94,SL,-1.0192,100.903,2023
2023-05-24 19:55:00+00:00,2023-05-24 20:20:00+00:00,short,26252.33,26358.14,SL,-1.009,99.894,2023
2023-05-24 21:30:00+00:00,2023-05-25 00:25:00+00:00,short,26392.54,26283.36,TP,1.9979,101.8919,2023
2023-05-25 05:40:00+00:00,2023-05-25 06:50:00+00:00,short,26235.22,26288.37,SL,-1.0189,100.873,2023
2023-05-25 06:55:00+00:00,2023-05-25 07:35:00+00:00,short,26261.27,26138.02,TP,2.0175,102.8904,2023
2023-05-25 10:15:00+00:00,2023-05-25 12:00:00+00:00,short,26250.99,26345.12,SL,-1.0289,101.8615,2023
2023-05-25 14:35:00+00:00,2023-05-25 14:50:00+00:00,long,26418.23,26348.26,SL,-1.0186,100.8429,2023
2023-05-25 19:05:00+00:00,2023-05-26 05:15:00+00:00,long,26441.06,26381.3,SL,-1.0084,99.8345,2023
2023-05-26 10:35:00+00:00,2023-05-26 12:30:00+00:00,long,26472.56,26403.43,SL,-0.9983,98.8361,2023
2023-05-26 13:00:00+00:00,2023-05-26 14:05:00+00:00,long,26476.34,26632.68,TP,1.9767,100.8129,2023
2023-05-26 18:40:00+00:00,2023-05-26 22:55:00+00:00,long,26744.53,26686.0,SL,-1.0081,99.8047,2023
2023-05-26 23:40:00+00:00,2023-05-27 00:25:00+00:00,long,26718.43,26658.38,SL,-0.998,98.8067,2023
2023-05-27 01:05:00+00:00,2023-05-27 03:40:00+00:00,long,26655.32,26772.53,TP,1.9761,100.7828,2023
2023-05-27 04:40:00+00:00,2023-05-27 06:20:00+00:00,long,26773.29,26716.29,SL,-1.0078,99.775,2023
2023-05-27 06:45:00+00:00,2023-05-27 08:15:00+00:00,long,26740.78,26686.04,SL,-0.9978,98.7772,2023
2023-05-27 10:30:00+00:00,2023-05-27 13:20:00+00:00,short,26692.54,26761.8,SL,-0.9878,97.7895,2023
2023-05-27 16:30:00+00:00,2023-05-27 17:35:00+00:00,short,26658.56,26728.93,SL,-0.9779,96.8116,2023
2023-05-27 21:00:00+00:00,2023-05-28 00:40:00+00:00,long,26752.01,26996.73,TP,1.9362,98.7478,2023
2023-05-28 03:45:00+00:00,2023-05-28 12:35:00+00:00,long,27178.1,27121.92,SL,-0.9875,97.7603,2023
2023-05-28 13:15:00+00:00,2023-05-28 15:55:00+00:00,long,27153.6,27272.17,TP,1.9552,99.7155,2023
2023-05-28 17:30:00+00:00,2023-05-28 18:15:00+00:00,long,27290.41,27414.23,TP,1.9943,101.7098,2023
2023-05-28 21:25:00+00:00,2023-05-28 21:45:00+00:00,long,27633.32,27866.29,TP,2.0342,103.744,2023
2023-05-29 00:15:00+00:00,2023-05-29 00:30:00+00:00,long,28350.57,28261.83,SL,-1.0374,102.7066,2023
2023-05-29 04:55:00+00:00,2023-05-29 07:30:00+00:00,long,27947.07,27864.99,SL,-1.0271,101.6795,2023
2023-05-29 08:05:00+00:00,2023-05-29 08:25:00+00:00,long,27921.42,27864.83,SL,-1.0168,100.6627,2023
2023-05-29 08:35:00+00:00,2023-05-29 10:45:00+00:00,long,27907.86,27771.11,SL,-1.0066,99.6561,2023
2023-05-29 11:25:00+00:00,2023-05-29 14:40:00+00:00,long,27879.64,27811.79,SL,-0.9966,98.6595,2023
2023-05-29 18:45:00+00:00,2023-05-29 21:10:00+00:00,short,27637.79,27693.32,SL,-0.9866,97.673,2023
2023-05-29 21:35:00+00:00,2023-05-29 23:05:00+00:00,short,27661.18,27729.99,SL,-0.9767,96.6962,2023
2023-05-30 01:05:00+00:00,2023-05-30 03:15:00+00:00,long,27770.0,27922.84,TP,1.9339,98.6301,2023
2023-05-30 08:25:00+00:00,2023-05-30 10:25:00+00:00,long,27796.8,27925.14,TP,1.9726,100.6027,2023
2023-05-30 11:55:00+00:00,2023-05-30 12:20:00+00:00,long,28021.4,27927.38,SL,-1.006,99.5967,2023
2023-05-30 13:15:00+00:00,2023-05-30 13:45:00+00:00,long,27945.33,27861.41,SL,-0.996,98.6008,2023
2023-05-30 23:15:00+00:00,2023-05-31 00:50:00+00:00,short,27681.39,27739.27,SL,-0.986,97.6147,2023
2023-05-31 01:55:00+00:00,2023-05-31 02:05:00+00:00,short,27742.09,27616.42,TP,1.9523,99.567,2023
2023-05-31 04:35:00+00:00,2023-05-31 04:45:00+00:00,short,27616.79,27362.17,TP,1.9913,101.5584,2023
2023-05-31 08:45:00+00:00,2023-05-31 11:05:00+00:00,short,27130.78,27004.7,TP,2.0312,103.5895,2023
2023-05-31 12:35:00+00:00,2023-05-31 13:10:00+00:00,short,27076.9,27166.68,SL,-1.0359,102.5537,2023
2023-05-31 14:00:00+00:00,2023-05-31 14:15:00+00:00,short,27104.91,26910.68,TP,2.0511,104.6047,2023
2023-05-31 15:10:00+00:00,2023-05-31 15:20:00+00:00,short,26925.35,26983.8,SL,-1.046,103.5587,2023
2023-05-31 18:50:00+00:00,2023-05-31 19:45:00+00:00,short,27034.99,27104.21,SL,-1.0356,102.5231,2023
2023-05-31 19:55:00+00:00,2023-05-31 20:20:00+00:00,short,27010.57,27084.5,SL,-1.0252,101.4979,2023
2023-05-31 21:15:00+00:00,2023-05-31 22:35:00+00:00,short,27100.13,27154.85,SL,-1.015,100.4829,2023
2023-06-01 01:40:00+00:00,2023-06-01 02:45:00+00:00,short,27118.33,26821.07,TP,2.0097,102.4925,2023
2023-06-01 06:40:00+00:00,2023-06-01 08:50:00+00:00,short,26834.92,26888.99,SL,-1.0249,101.4676,2023
2023-06-01 09:50:00+00:00,2023-06-01 16:50:00+00:00,short,26919.36,27051.53,SL,-1.0147,100.4529,2023
2023-06-01 18:15:00+00:00,2023-06-01 18:35:00+00:00,long,27028.86,26972.94,SL,-1.0045,99.4484,2023
2023-06-01 22:05:00+00:00,2023-06-02 00:20:00+00:00,short,26883.22,26734.01,TP,1.989,101.4374,2023
2023-06-02 04:20:00+00:00,2023-06-02 05:35:00+00:00,long,27035.26,27157.99,TP,2.0287,103.4661,2023
2023-06-02 08:25:00+00:00,2023-06-02 13:45:00+00:00,long,27104.82,26958.15,SL,-1.0347,102.4315,2023
2023-06-02 18:45:00+00:00,2023-06-02 19:35:00+00:00,long,27143.22,27278.75,TP,2.0486,104.4801,2023
2023-06-02 21:45:00+00:00,2023-06-03 00:40:00+00:00,long,27239.14,27173.68,SL,-1.0448,103.4353,2023
2023-06-03 02:05:00+00:00,2023-06-03 15:55:00+00:00,long,27143.71,27305.26,TP,2.0687,105.504,2023
2023-06-03 18:55:00+00:00,2023-06-03 21:10:00+00:00,short,27147.43,27006.61,TP,2.1101,107.6141,2023
2023-06-03 23:50:00+00:00,2023-06-04 06:40:00+00:00,short,27052.41,27114.13,SL,-1.0761,106.5379,2023
2023-06-04 09:10:00+00:00,2023-06-04 22:15:00+00:00,long,27199.78,27380.0,TP,2.1308,108.6687,2023
2023-06-05 02:50:00+00:00,2023-06-05 03:55:00+00:00,short,26960.01,26843.58,TP,2.1734,110.8421,2023
2023-06-05 06:55:00+00:00,2023-06-05 07:25:00+00:00,short,26765.34,26827.55,SL,-1.1084,109.7337,2023
2023-06-05 08:45:00+00:00,2023-06-05 12:40:00+00:00,short,26820.53,26702.93,TP,2.1947,111.9283,2023
2023-06-05 15:00:00+00:00,2023-06-05 15:20:00+00:00,short,26676.67,26568.84,TP,2.2386,114.1669,2023
2023-06-05 19:25:00+00:00,2023-06-05 19:30:00+00:00,short,25449.25,25556.4,SL,-1.1417,113.0252,2023
2023-06-05 21:20:00+00:00,2023-06-05 21:25:00+00:00,short,25546.63,25599.84,SL,-1.1303,111.895,2023
2023-06-05 23:50:00+00:00,2023-06-06 01:30:00+00:00,short,25738.08,25623.07,TP,2.2379,114.1329,2023
2023-06-06 03:30:00+00:00,2023-06-06 04:50:00+00:00,short,25729.42,25796.57,SL,-1.1413,112.9915,2023
2023-06-06 05:20:00+00:00,2023-06-06 12:10:00+00:00,short,25767.22,25460.2,TP,2.2598,115.2514,2023
2023-06-06 16:00:00+00:00,2023-06-06 16:50:00+00:00,long,26169.6,26279.27,TP,2.305,117.5564,2023
2023-06-06 19:35:00+00:00,2023-06-06 19:50:00+00:00,long,26891.98,27161.82,TP,2.3511,119.9075,2023
2023-06-06 22:35:00+00:00,2023-06-06 23:25:00+00:00,long,27109.42,27288.05,TP,2.3981,122.3057,2023
2023-06-07 00:40:00+00:00,2023-06-07 00:45:00+00:00,long,27311.25,27243.0,SL,-1.2231,121.0826,2023
2023-06-07 03:50:00+00:00,2023-06-07 06:35:00+00:00,long,26877.89,26818.3,SL,-1.2108,119.8718,2023
2023-06-07 07:30:00+00:00,2023-06-07 07:50:00+00:00,long,26893.93,26827.95,SL,-1.1987,118.6731,2023
2023-06-07 08:20:00+00:00,2023-06-07 09:15:00+00:00,long,26820.9,26709.19,SL,-1.1867,117.4863,2023
2023-06-07 12:40:00+00:00,2023-06-07 12:50:00+00:00,long,26862.37,26794.24,SL,-1.1749,116.3115,2023
2023-06-07 15:50:00+00:00,2023-06-07 16:00:00+00:00,short,26323.57,26394.23,SL,-1.1631,115.1484,2023
2023-06-07 18:45:00+00:00,2023-06-07 20:10:00+00:00,short,26470.01,26362.44,TP,2.303,117.4513,2023
2023-06-07 21:50:00+00:00,2023-06-07 21:55:00+00:00,short,26295.8,26156.0,TP,2.349,119.8004,2023
2023-06-08 01:50:00+00:00,2023-06-08 03:20:00+00:00,short,26431.78,26306.75,TP,2.396,122.1964,2023
2023-06-08 05:45:00+00:00,2023-06-08 06:40:00+00:00,short,26378.86,26471.82,SL,-1.222,120.9744,2023
2023-06-08 07:50:00+00:00,2023-06-08 10:55:00+00:00,short,26430.0,26484.77,SL,-1.2097,119.7647,2023
2023-06-08 11:30:00+00:00,2023-06-08 12:35:00+00:00,short,26417.5,26503.96,SL,-1.1976,118.567,2023
2023-06-08 13:00:00+00:00,2023-06-08 13:20:00+00:00,short,26346.61,26404.86,SL,-1.1857,117.3813,2023
2023-06-09 02:15:00+00:00,2023-06-09 02:20:00+00:00,short,26496.32,26334.11,TP,2.3476,119.729,2023
2023-06-09 04:20:00+00:00,2023-06-09 04:50:00+00:00,short,26434.92,26504.23,SL,-1.1973,118.5317,2023
2023-06-09 05:40:00+00:00,2023-06-09 06:15:00+00:00,short,26476.22,26540.47,SL,-1.1853,117.3464,2023
2023-06-09 06:55:00+00:00,2023-06-09 08:15:00+00:00,short,26492.93,26578.51,SL,-1.1735,116.1729,2023
2023-06-09 09:45:00+00:00,2023-06-09 10:25:00+00:00,long,26669.97,26614.65,SL,-1.1617,115.0112,2023
2023-06-09 12:00:00+00:00,2023-06-09 13:15:00+00:00,long,26629.99,26741.34,TP,2.3002,117.3114,2023
2023-06-09 14:25:00+00:00,2023-06-09 14:35:00+00:00,long,26686.21,26596.0,SL,-1.1731,116.1383,2023
2023-06-09 17:10:00+00:00,2023-06-09 17:15:00+00:00,short,26434.0,26498.12,SL,-1.1614,114.9769,2023
2023-06-09 18:30:00+00:00,2023-06-10 01:10:00+00:00,short,26447.92,26503.39,SL,-1.1498,113.8271,2023
2023-06-10 01:20:00+00:00,2023-06-10 02:55:00+00:00,short,26453.66,26326.92,TP,2.2765,116.1037,2023
2023-06-10 04:20:00+00:00,2023-06-10 04:50:00+00:00,short,25889.99,25780.21,TP,2.3221,118.4257,2023
2023-06-10 05:50:00+00:00,2023-06-10 06:00:00+00:00,short,25491.94,25587.52,SL,-1.1843,117.2415,2023
2023-06-10 09:15:00+00:00,2023-06-10 10:50:00+00:00,short,25639.98,25692.22,SL,-1.1724,116.0691,2023
2023-06-10 12:10:00+00:00,2023-06-10 17:00:00+00:00,short,25669.11,25531.09,TP,2.3214,118.3905,2023
